Date,equity,benchmark_equity,portfolio_returns
2015-03-04,1.0,1.0233656783220393,-0.0
2015-03-05,1.0,1.0244850423141114,0.0
2015-03-06,1.0,1.0100763214849673,-0.0
2015-03-09,1.0,1.0142625080210268,0.0
2015-03-10,0.9999,0.9978089423717873,-0.0001
2015-03-11,0.9975587227006014,0.995472561307769,-0.0023415114505436208
2015-03-12,1.0102416366193494,1.0081289518702836,0.012713952201643508
2015-03-13,1.0040468325642828,1.0019471028029905,-0.0061320023156010706
2015-03-16,1.0174611839705132,1.0153334012220867,0.013360284571558134
2015-03-17,1.0144368633051994,1.0123154052180365,-0.0029724187152886383
2015-03-18,1.026530560006608,1.0244850423141114,0.011921586388338835
2015-03-19,1.026530560006608,1.0198121023116122,-0.0
2015-03-20,1.026530560006608,1.028813706294577,0.0
2015-03-23,1.026530560006608,1.0268088832285283,-0.0
2015-03-24,1.026530560006608,1.0210395250396105,-0.0
2015-03-25,1.026530560006608,1.0060773478206155,-0.0
2015-03-26,1.026530560006608,1.0036812009372207,-0.0
2015-03-27,1.026530560006608,1.0059793389918168,0.0
2015-03-30,1.026530560006608,1.0182523211505636,0.0
2015-03-31,1.026530560006608,1.0093532617951897,-0.0
2015-04-01,1.026530560006608,1.0057840328320689,-0.0
2015-04-02,1.026530560006608,1.0094021772723578,0.0
2015-04-06,1.026530560006608,1.0161984936701154,0.0
2015-04-07,1.026530560006608,1.013509298609867,-0.0
2015-04-08,1.026530560006608,1.0169320479531767,0.0
2015-04-09,1.026530560006608,1.021430493108032,0.0
2015-04-10,1.026530560006608,1.0270043672627394,0.0
2015-04-13,1.026530560006608,1.022359887174229,-0.0
2015-04-14,1.026530560006608,1.0243152611397224,0.0
2015-04-15,1.026530560006608,1.0289113593744519,0.0
2015-04-16,1.026530560006608,1.028618133323136,-0.0
2015-04-17,1.026530560006608,1.0167855683333658,-0.0
2015-04-20,1.026530560006608,1.0260755068199297,0.0
2015-04-21,1.026530560006608,1.0248530645768794,-0.0
2015-04-22,1.026530560006608,1.0298894021061231,0.0
2015-04-23,1.026530560006608,1.0324808551492661,0.0
2015-04-24,1.026530560006608,1.0348767352209673,0.0
2015-04-27,1.026530560006608,1.0305739519747852,-0.0
2015-04-28,1.026530560006608,1.0338499548865903,0.0
2015-04-29,1.026530560006608,1.029595998180345,-0.0
2015-04-30,1.026530560006608,1.019278923610479,-0.0
2015-05-01,1.026530560006608,1.030329285651713,0.0
2015-05-04,1.026530560006608,1.0332634138467276,0.0
2015-05-05,1.026530560006608,1.0214304931080327,-0.0
2015-05-06,1.0264279069506073,1.017225540816187,-0.0001
2015-05-07,1.0305229152528155,1.0212838356137592,0.003989572257806273
2015-05-08,1.0439877469698429,1.0347300777266946,0.013066018734502406
2015-05-11,1.0439877469698429,1.0297916600890187,-0.0
2015-05-12,1.0439877469698429,1.0267110522741931,-0.0
2015-05-13,1.0439877469698429,1.026906625245635,0.0
2015-05-14,1.0439877469698429,1.037614934695616,0.0
2015-05-15,1.0439877469698429,1.0387396349215612,0.0
2015-05-18,1.0439877469698429,1.041966811293429,0.0
2015-05-19,1.0439877469698429,1.0416240472043263,-0.0
2015-05-20,1.0439877469698429,1.0408906707957273,-0.0
2015-05-21,1.0439877469698429,1.0439223631333845,0.0
2015-05-22,1.0439877469698429,1.0414285631701155,-0.0
2015-05-26,1.0439877469698429,1.030231543634608,-0.0
2015-05-27,1.0439877469698429,1.040010814767317,0.0
2015-05-28,1.0439877469698429,1.038837288001435,-0.0
2015-05-29,1.0439877469698429,1.0323829352576992,-0.0
2015-06-01,1.0439877469698429,1.034485411403622,0.0
2015-06-02,1.0439877469698429,1.0334588089437071,-0.0
2015-06-03,1.0439877469698429,1.0361968305438924,0.0
2015-06-04,1.0439877469698429,1.027444428682792,-0.0
2015-06-05,1.043883348195146,1.025684449814278,-0.0001
2015-06-08,1.0374636438916536,1.0193766656275847,-0.0061498292070584215
2015-06-09,1.037314474743098,1.0192300970705424,-0.0001437825310157681
2015-06-10,1.0497553446601011,1.0314540748148897,0.011993344564177777
2015-06-11,1.0530341010919295,1.0347788153294004,0.0031233529302867494
2015-06-12,1.0530341010919295,1.026857887642929,-0.0
2015-06-15,1.0530341010919295,1.022457184505179,-0.0
2015-06-16,1.0530341010919295,1.0280313254715798,0.0
2015-06-17,1.0530341010919295,1.0296936512602195,0.0
2015-06-18,1.0530341010919295,1.0404019607102006,0.0
2015-06-19,1.0530341010919295,1.0357829166698178,-0.0
2015-06-22,1.0530341010919295,1.0410897123191862,0.0
2015-06-23,1.0530341010919295,1.0418269130287277,0.0
2015-06-24,1.0530341010919295,1.0342602223341857,-0.0
2015-06-25,1.0530341010919295,1.0311158465245789,-0.0
2015-06-26,1.0530341010919295,1.030918939494669,-0.0
2015-06-29,1.0529287976818202,1.009300166268155,-0.0001
2015-06-30,1.0551331049972499,1.0114131370073614,0.0020935008333733407
2015-07-01,1.0635904340958002,1.0195200324443032,0.008015414414063393
2015-07-02,1.0626165047292684,1.0185864583282391,-0.0009156996295852649
2015-07-06,1.0595923784291121,1.015687638214017,-0.0028459244578803444
2015-07-07,1.0662558663947173,1.022075021222648,0.006288727723281706
2015-07-08,1.0483671860493975,1.0049275672954687,-0.016777099108308713
2015-07-09,1.0502635509462772,1.0067453553642722,0.0018088747169069386
2015-07-10,1.0634879103318664,1.0194217568038102,0.012591467516581023
2015-07-13,1.0751199294303402,1.0306737395482086,0.010937612910751227
2015-07-14,1.0751199294303402,1.0351444362869249,0.0
2015-07-15,1.0751199294303402,1.0348006049510476,-0.0
2015-07-16,1.0751199294303402,1.043104051668975,0.0
2015-07-17,1.0751199294303402,1.0439887103078707,0.0
2015-07-20,1.0751199294303402,1.044529092924733,0.0
2015-07-21,1.0751199294303402,1.040402138584663,-0.0
2015-07-22,1.0751199294303402,1.03853463460361,-0.0
2015-07-23,1.0751199294303402,1.0326881678352287,-0.0
2015-07-24,1.0751199294303402,1.0219770123938487,-0.0
2015-07-27,1.0751199294303402,1.0160316474243565,-0.0
2015-07-28,1.0751199294303402,1.0285115865201406,0.0
2015-07-29,1.0751199294303402,1.0355870768866822,0.0
2015-07-30,1.0751199294303402,1.0358325436448357,0.0
2015-07-31,1.0751199294303402,1.0342602223341855,-0.0
2015-08-03,1.0751199294303402,1.0307716594397767,-0.0
2015-08-04,1.0751199294303402,1.0287573200899878,-0.0
2015-08-05,1.0751199294303402,1.0321476962811351,0.0
2015-08-06,1.0751199294303402,1.0236967916338535,-0.0
2015-08-07,1.0751199294303402,1.021731367761233,-0.0
2015-08-10,1.0751199294303402,1.0346041426072938,0.0
2015-08-11,1.0751199294303402,1.0252690240072726,-0.0
2015-08-12,1.0751199294303402,1.0264969803586583,0.0
2015-08-13,1.0751199294303402,1.0252197527811795,-0.0
2015-08-14,1.0751199294303402,1.0289537824337418,0.0
2015-08-17,1.0751199294303402,1.0347023293105553,0.0
2015-08-18,1.0751199294303402,1.0317051446186094,-0.0
2015-08-19,1.0751199294303402,1.0235490668928056,-0.0
2015-08-20,1.0750124174373972,1.00217611617337,-0.0001
2015-08-21,1.0425441255730927,0.9720078958473883,-0.03020271332465353
2015-08-24,1.0425441255730927,0.9310800492890146,-0.0
2015-08-25,1.0425441255730927,0.9201231602777875,-0.0
2015-08-26,1.0425441255730927,0.9554500957631646,0.0
2015-08-27,1.0425441255730927,0.9790833862139297,0.0
2015-08-28,1.0425441255730927,0.979132301691098,0.0
2015-08-31,1.0425441255730927,0.9712219575351413,-0.0
2015-09-01,1.0425441255730927,0.9422330448950706,-0.0
2015-09-02,1.0425441255730927,0.9601177884690223,0.0
2015-09-03,1.0425441255730927,0.9608056290152391,0.0
2015-09-04,1.0425441255730927,0.9462620793435732,-0.0
2015-09-08,1.0425441255730927,0.970042560911999,0.0
2015-09-09,1.0425441255730927,0.9570714214882144,-0.0
2015-09-10,1.0425441255730927,0.9622796746853967,0.0
2015-09-11,1.0425441255730927,0.9666524515325451,0.0
2015-09-14,1.0425441255730927,0.9630657908721061,-0.0
2015-09-15,1.0425441255730927,0.9751035340542891,0.0
2015-09-16,1.0425441255730927,0.9835542608271083,0.0
2015-09-17,1.0425441255730927,0.9813435480707967,-0.0
2015-09-18,1.0425441255730927,0.9653069201614931,-0.0
2015-09-21,1.0425441255730927,0.9702954094603431,0.0
2015-09-22,1.0425441255730927,0.9577009192107541,-0.0
2015-09-23,1.0425441255730927,0.9561699537126188,-0.0
2015-09-24,1.0425441255730927,0.9527127856608288,-0.0
2015-09-25,1.0425441255730927,0.9524657180325135,-0.0
2015-09-28,1.0424398711605354,0.9285614358382362,-0.0001
2015-09-29,1.0430495214379711,0.9291044865720351,0.000584830160762273
2015-09-30,1.0625114034193552,0.9464403095549275,0.01865863660485978
2015-10-01,1.0652835848725166,0.9489096517796123,0.002609083953583946
2015-10-02,1.0810900669819552,0.9630842898161984,0.014837816271551885
2015-10-05,1.0810900669819552,0.9802223163968687,0.0
2015-10-06,1.0810900669819552,0.9768638686717275,-0.0
2015-10-07,1.0810900669819552,0.9848648398662924,0.0
2015-10-08,1.0810900669819552,0.9937550054985449,0.0
2015-10-09,1.0810900669819552,0.9943475942701304,0.0
2015-10-12,1.0810900669819552,0.9952858820594488,0.0
2015-10-13,1.0810900669819552,0.9890134059535477,-0.0
2015-10-14,1.0810900669819552,0.9842720732202442,-0.0
2015-10-15,1.0810900669819552,0.9993852658578423,0.0
2015-10-16,1.0810900669819552,1.003929424749542,0.0
2015-10-19,1.0810900669819552,1.004422937445554,0.0
2015-10-20,1.0810900669819552,1.0031384170151156,-0.0
2015-10-21,1.0810900669819552,0.9969156568214637,-0.0
2015-10-22,1.0810900669819552,1.0137571666732632,0.0
2015-10-23,1.0810900669819552,1.0248697847763477,0.0
2015-10-26,1.0810900669819552,1.0223509934511075,-0.0
2015-10-27,1.0810900669819552,1.020375608608591,-0.0
2015-10-28,1.0810900669819552,1.0319819172821498,0.0
2015-10-29,1.0810900669819552,1.031388883824408,-0.0
2015-10-30,1.0810900669819552,1.0269443346316691,-0.0
2015-11-02,1.0810900669819552,1.0390939608507208,0.0
2015-11-03,1.0810900669819552,1.0421068874325916,0.0
2015-11-04,1.0810900669819552,1.0389458803607476,-0.0
2015-11-05,1.0810900669819552,1.0379084275586246,-0.0
2015-11-06,1.0810900669819552,1.0373649321386698,-0.0
2015-11-09,1.0810900669819552,1.0276849149559966,-0.0
2015-11-10,1.0810900669819552,1.0300559815401886,0.0
2015-11-11,1.0810900669819552,1.026005780030657,-0.0
2015-11-12,1.0810900669819552,1.011683150441329,-0.0
2015-11-13,1.080981957975257,1.0003235536471606,-0.0001
2015-11-16,1.0974202504873176,1.0155352887369449,0.015206814869371588
2015-11-17,1.096619763239772,1.014794530538155,-0.0007294263498328624
2015-11-18,1.113909286019591,1.030895460065627,0.01576619659738764
2015-11-19,1.113909286019591,1.0300063545651705,-0.0
2015-11-20,1.113909286019591,1.0337597725341376,0.0
2015-11-23,1.113909286019591,1.0325746839281975,-0.0
2015-11-24,1.113909286019591,1.0339575689363598,0.0
2015-11-25,1.113909286019591,1.0338093995091555,-0.0
2015-11-27,1.113909286019591,1.0349944881150954,0.0
2015-11-30,1.113909286019591,1.030697841537867,-0.0
2015-12-01,1.113909286019591,1.0405261170849756,0.0
2015-12-02,1.113909286019591,1.029907812112984,-0.0
2015-12-03,1.113909286019591,1.015486195385314,-0.0
2015-12-04,1.113909286019591,1.0352911827184288,0.0
2015-12-07,1.113909286019591,1.0290186176752965,-0.0
2015-12-08,1.113909286019591,1.0221043705089479,-0.0
2015-12-09,1.113909286019591,1.0141524037287823,-0.0
2015-12-10,1.113909286019591,1.0167705379412897,0.0
2015-12-11,1.113797895090989,0.9970639151858987,-0.0001
2015-12-14,1.1194253658329294,1.0021015867736105,0.005052506174363591
2015-12-15,1.1311770563186234,1.0126216161051094,0.01049796694302163
2015-12-16,1.1476150192546033,1.027438025202143,0.014531732980402435
2015-12-17,1.1476150192546033,1.011781781830746,-0.0
2015-12-18,1.1475002577526778,0.993757051054862,-0.0001
2015-12-21,1.156965908424687,1.001954484593181,0.00824893119461878
2015-12-22,1.167464687149559,1.0110466266775229,0.009074406297042037
2015-12-23,1.1818049554436374,1.0235666764645848,0.01228325657463002
2015-12-24,1.1818049554436374,1.0218773137576556,-0.0
2015-12-28,1.1818049554436374,1.0195422667521055,-0.0
2015-12-29,1.1818049554436374,1.0304228476189499,0.0
2015-12-30,1.1818049554436374,1.0231195000660356,-0.0
2015-12-31,1.1818049554436374,1.0128850481839682,-0.0
2016-01-04,1.1818049554436374,0.9987251737277638,-0.0
2016-01-05,1.1818049554436374,1.0004144474974617,0.0
2016-01-06,1.181686774948093,0.9877949658859012,-0.0001
2016-01-07,1.1532183026462959,0.9640963955074243,-0.024091386063830444
2016-01-08,1.1532183026462959,0.9535137543651501,-0.0
2016-01-11,1.1532183026462959,0.9544575562628037,0.0
2016-01-12,1.1532183026462959,0.9621587200509427,0.0
2016-01-13,1.1532183026462959,0.9381617652617396,-0.0
2016-01-14,1.1532183026462959,0.9535634702773992,0.0
2016-01-15,1.1532183026462959,0.9330942997015707,-0.0
2016-01-19,1.1532183026462959,0.934336219198257,0.0
2016-01-20,1.1532183026462959,0.9223625997597801,-0.0
2016-01-21,1.1532183026462959,0.9275297639561411,0.0
2016-01-22,1.1532183026462959,0.9465580624490552,0.0
2016-01-25,1.1532183026462959,0.9322496628167216,-0.0
2016-01-26,1.1532183026462959,0.9449681315666244,0.0
2016-01-27,1.1532183026462959,0.9346837858978454,-0.0
2016-01-28,1.1532183026462959,0.9395528324951736,0.0
2016-01-29,1.1532183026462959,0.962456570838282,0.0
2016-02-01,1.1532183026462959,0.9621089152014625,-0.0
2016-02-02,1.1532183026462959,0.944769356854859,-0.0
2016-02-03,1.1532183026462959,0.9504332354875559,0.0
2016-02-04,1.1532183026462959,0.9519239124199506,0.0
2016-02-05,1.1532183026462959,0.9337896109752097,-0.0
2016-02-08,1.1531029808160314,0.9212197563386674,-0.0001
2016-02-09,1.153165099558523,0.9212693833136855,5.387094086573008e-05
2016-02-10,1.1521703090873683,0.9204746402155481,-0.0008626609247327499
2016-02-11,1.1371826595884846,0.9085009318398399,-0.013008189310793283
2016-02-12,1.1606280319225861,0.9272315574198774,0.020617068099319846
2016-02-16,1.1801011924908358,0.9428814862478582,0.016778123595715833
2016-02-17,1.1801011924908358,0.9582833691379803,0.0
2016-02-18,1.1801011924908358,0.9543584801872307,-0.0
2016-02-19,1.1801011924908358,0.9539113037886816,-0.0
2016-02-22,1.1801011924908358,0.967722900047448,0.0
2016-02-23,1.1801011924908358,0.9555009678594186,-0.0
2016-02-24,1.1801011924908358,0.9598731221459486,0.0
2016-02-25,1.1801011924908358,0.9714989080731437,0.0
2016-02-26,1.1801011924908358,0.9692632928920919,-0.0
2016-02-29,1.1801011924908358,0.9616617388029137,-0.0
2016-03-01,1.1801011924908358,0.9842675374214518,0.0
2016-03-02,1.1801011924908358,0.988689051871306,0.0
2016-03-03,1.1801011924908358,0.9925644027842688,0.0
2016-03-04,1.1801011924908358,0.9957937136496858,0.0
2016-03-07,1.1801011924908358,0.9965887235595168,0.0
2016-03-08,1.1801011924908358,0.9857082316299034,-0.0
2016-03-09,1.1801011924908358,0.9905771892900004,0.0
2016-03-10,1.1801011924908358,0.9913719323881377,0.0
2016-03-11,1.1801011924908358,1.0073697836646316,0.0
2016-03-14,1.1801011924908358,1.0060783261301585,-0.0
2016-03-15,1.1801011924908358,1.0044385903982473,-0.0
2016-03-16,1.1801011924908358,1.010251349955998,0.0
2016-03-17,1.1801011924908358,1.0166607893979702,0.0
2016-03-18,1.1801011924908358,1.0206558498241485,0.0
2016-03-21,1.1801011924908358,1.0221040147600227,0.0
2016-03-22,1.1801011924908358,1.0215543826711138,-0.0
2016-03-23,1.1801011924908358,1.0148128516077848,-0.0
2016-03-24,1.1801011924908358,1.014363362841224,-0.0
2016-03-28,1.1801011924908358,1.014962710842382,0.0
2016-03-29,1.1801011924908358,1.0243511917811323,0.0
2016-03-30,1.1801011924908358,1.0288458126350455,0.0
2016-03-31,1.1801011924908358,1.0263487219942216,-0.0
2016-04-01,1.1801011924908358,1.033340255614496,0.0
2016-04-04,1.1801011924908358,1.0299944369761873,-0.0
2016-04-05,1.1801011924908358,1.019706711692622,-0.0
2016-04-06,1.1801011924908358,1.030843164973672,0.0
2016-04-07,1.1801011924908358,1.018508371439231,-0.0
2016-04-08,1.1801011924908358,1.0212549310136128,0.0
2016-04-11,1.1801011924908358,1.0188581615695993,-0.0
2016-04-12,1.1801011924908358,1.0283462522073104,0.0
2016-04-13,1.1801011924908358,1.0387339429387612,0.0
2016-04-14,1.1801011924908358,1.038783480976548,0.0
2016-04-15,1.1801011924908358,1.0376352123843309,-0.0
2016-04-18,1.1801011924908358,1.0449261087248751,0.0
2016-04-19,1.1801011924908358,1.048221944639241,0.0
2016-04-20,1.1801011924908358,1.0492211544319416,0.0
2016-04-21,1.1801011924908358,1.0435777313624244,-0.0
2016-04-22,1.1801011924908358,1.0435777313624244,0.0
2016-04-25,1.1801011924908358,1.041779865233413,-0.0
2016-04-26,1.1801011924908358,1.0433279956171726,0.0
2016-04-27,1.1801011924908358,1.0454754740020904,0.0
2016-04-28,1.1801011924908358,1.0359872054899169,-0.0
2016-04-29,1.1801011924908358,1.0303938540815736,-0.0
2016-05-02,1.1801011924908358,1.0385839058297017,0.0
2016-05-03,1.1801011924908358,1.0295450371468577,-0.0
2016-05-04,1.1801011924908358,1.0238019154411484,-0.0
2016-05-05,1.1801011924908358,1.0236020734826081,-0.0
2016-05-06,1.1801011924908358,1.0273476649752282,0.0
2016-05-09,1.1801011924908358,1.028196392972713,0.0
2016-05-10,1.1801011924908358,1.0409811199598706,0.0
2016-05-11,1.1801011924908358,1.031242848890752,-0.0
2016-05-12,1.1801011924908358,1.0315425673599465,0.0
2016-05-13,1.1799831823715867,1.0225532367148893,-0.0001
2016-05-16,1.1916240703932812,1.0326410311026832,0.009865299942917849
2016-05-17,1.1805018733953523,1.02300272548145,-0.009333645798425438
2016-05-18,1.180848146350276,1.0233027996995694,0.0002933268999631977
2016-05-19,1.1767565013689762,1.0197570501654893,-0.0034650052116744767
2016-05-20,1.1841902858811284,1.0261990406340862,0.0063171815949214505
2016-05-23,1.1825766374904145,1.0248006805476926,-0.0013626597092992743
2016-05-24,1.1977874750745305,1.0380846122136602,0.012862453985557732
2016-05-25,1.1977874750745305,1.0451257728089527,0.0
2016-05-26,1.1977874750745305,1.0454256691526096,0.0
2016-05-27,1.1977874750745305,1.0499202900065225,0.0
2016-05-31,1.1977874750745305,1.0479224929817397,-0.0
2016-06-01,1.1977874750745305,1.0500700603038886,0.0
2016-06-02,1.1977874750745305,1.0532661086448312,0.0
2016-06-03,1.1977874750745305,1.0501196872789065,-0.0
2016-06-06,1.1977874750745305,1.0554635697536918,0.0
2016-06-07,1.1977874750745305,1.057111576648106,0.0
2016-06-08,1.1977874750745305,1.0605570049853756,0.0
2016-06-09,1.1977874750745305,1.059109017923964,-0.0
2016-06-10,1.1977874750745305,1.0490712951973442,-0.0
2016-06-13,1.1977874750745305,1.0409811199598706,-0.0
2016-06-14,1.1977874750745305,1.0389335180856074,-0.0
2016-06-15,1.1977874750745305,1.037485175275271,-0.0
2016-06-16,1.1977874750745305,1.040581702854484,0.0
2016-06-17,1.1977874750745305,1.0367061740670587,-0.0
2016-06-20,1.1977874750745305,1.043382869888832,0.0
2016-06-21,1.1977874750745305,1.0463443018138296,0.0
2016-06-22,1.1977874750745305,1.0446374184723513,-0.0
2016-06-23,1.1977874750745305,1.0582411684217683,0.0
2016-06-24,1.1976676963270232,1.020240868703299,-0.0001
2016-06-27,1.1762174726476737,1.0019683588012502,-0.017909996024049524
2016-06-28,1.1974320564521885,1.0200401373724468,0.018036276707198207
2016-06-29,1.2178215352807094,1.0374090450053515,0.017027670771510683
2016-06-30,1.234317114685973,1.0515646504744576,0.013545153314653325
2016-07-01,1.234317114685973,1.0537735844861449,0.0
2016-07-05,1.234317114685973,1.0461939089558456,-0.0
2016-07-06,1.234317114685973,1.052468608492527,0.0
2016-07-07,1.234317114685973,1.0518161649643336,-0.0
2016-07-08,1.234317114685973,1.0674780113812972,0.0
2016-07-11,1.234317114685973,1.0712429911903223,0.0
2016-07-12,1.234317114685973,1.079023486988705,0.0
2016-07-13,1.234317114685973,1.0788730051934892,-0.0
2016-07-14,1.234317114685973,1.084897168549838,0.0
2016-07-15,1.234317114685973,1.0834413550120796,-0.0
2016-07-18,1.234317114685973,1.0863526263386718,0.0
2016-07-19,1.234317114685973,1.085248292738675,-0.0
2016-07-20,1.234317114685973,1.0897664819588602,0.0
2016-07-21,1.234317114685973,1.0856502000865358,-0.0
2016-07-22,1.234317114685973,1.0905194245583265,0.0
2016-07-25,1.234317114685973,1.0875578147588667,-0.0
2016-07-26,1.234317114685973,1.0880594207429195,0.0
2016-07-27,1.234317114685973,1.08690510441898,-0.0
2016-07-28,1.234317114685973,1.0881598308769613,0.0
2016-07-29,1.234317114685973,1.0899169637540764,0.0
2016-08-01,1.234317114685973,1.0890130946732381,-0.0
2016-08-02,1.234317114685973,1.082035791009958,-0.0
2016-08-03,1.234317114685973,1.0851979542658077,0.0
2016-08-04,1.234317114685973,1.0863526263386722,0.0
2016-08-05,1.234317114685973,1.0952381672349016,0.0
2016-08-08,1.234317114685973,1.0945854568950146,-0.0
2016-08-09,1.234317114685973,1.0952381672349016,0.0
2016-08-10,1.234317114685973,1.0925270046785434,-0.0
2016-08-11,1.234317114685973,1.0975971383556486,0.0
2016-08-12,1.234317114685973,1.0966435533625614,-0.0
2016-08-15,1.234317114685973,1.0998062502417982,0.0
2016-08-16,1.234317114685973,1.0941336557604424,-0.0
2016-08-17,1.234317114685973,1.0961918411652203,0.0
2016-08-18,1.234317114685973,1.0986511334827778,0.0
2016-08-19,1.234317114685973,1.0970449270870346,-0.0
2016-08-22,1.234317114685973,1.0969951222375542,-0.0
2016-08-23,1.234317114685973,1.0992036115630854,0.0
2016-08-24,1.234317114685973,1.0935814444918284,-0.0
2016-08-25,1.234317114685973,1.0928286797668245,-0.0
2016-08-26,1.234317114685973,1.090770227550353,-0.0
2016-08-29,1.234317114685973,1.096141680566815,0.0
2016-08-30,1.234317114685973,1.0943344760285258,-0.0
2016-08-31,1.234317114685973,1.0912220286849252,-0.0
2016-09-01,1.234317114685973,1.0912724560950242,0.0
2016-09-02,1.234317114685973,1.0961918411652203,0.0
2016-09-06,1.234317114685973,1.099504930902442,0.0
2016-09-07,1.234317114685973,1.0994045207684002,-0.0
2016-09-08,1.234317114685973,1.0968945342290501,-0.0
2016-09-09,1.2341936829745044,1.07064035251161,-0.0001
2016-09-12,1.2519014349775457,1.0860015021498357,0.014347628129455448
2016-09-13,1.2339044642527626,1.0703894605823525,-0.01437570899909224
2016-09-14,1.2334415707651107,1.0699879089834168,-0.00037514532207494344
2016-09-15,1.2457672504474944,1.0806802097317791,0.009992917357842801
2016-09-16,1.2409516203237971,1.0765027390443789,-0.0038655937712018806
2016-09-19,1.2411844511345296,1.0767047154964682,0.0001876227944097586
2016-09-20,1.2412426844680813,1.0767552318437983,4.691755000507669e-05
2016-09-21,1.255076516120535,1.0888635022503348,0.011145146574122345
2016-09-22,1.255076516120535,1.0957252764502665,0.0
2016-09-23,1.255076516120535,1.089721479719866,-0.0
2016-09-26,1.255076516120535,1.080892325028227,-0.0
2016-09-27,1.255076516120535,1.0876024612489372,0.0
2016-09-28,1.255076516120535,1.0930006843719946,0.0
2016-09-29,1.255076516120535,1.08311193150766,-0.0
2016-09-30,1.255076516120535,1.0912853519935508,0.0
2016-10-03,1.255076516120535,1.0886619704844016,-0.0
2016-10-04,1.255076516120535,1.08311193150766,-0.0
2016-10-05,1.255076516120535,1.0879052035839931,0.0
2016-10-06,1.255076516120535,1.0886619704844018,0.0
2016-10-07,1.255076516120535,1.084928118706302,-0.0
2016-10-10,1.255076516120535,1.0905790125032415,0.0
2016-10-11,1.255076516120535,1.0768056592538975,-0.0
2016-10-12,1.255076516120535,1.0782184271717479,0.0
2016-10-13,1.254951008468923,1.0746867297201996,-0.0001
2016-10-14,1.2555988575707617,1.0752415201685188,0.0005162345760645337
2016-10-17,1.251239221534054,1.0715081130765751,-0.003472156740523369
2016-10-18,1.2590751007796017,1.0782184271717477,0.006262494901607019
2016-10-19,1.2624326374281016,1.0810936789196979,0.002666669086237139
2016-10-20,1.2600763693257426,1.0790758710178916,-0.001866450559421029
2016-10-21,1.2606653324960742,1.079580234056112,0.0004674027580142681
2016-10-24,1.2659006898219651,1.0841715296803558,0.004152852617534275
2016-10-25,1.2659006898219651,1.0805389774086098,-0.0
2016-10-26,1.2659006898219651,1.078369442590351,-0.0
2016-10-27,1.2659006898219651,1.0754935682817823,-0.0
2016-10-28,1.2659006898219651,1.0723151295126203,-0.0
2016-10-31,1.2659006898219651,1.072365823734413,0.0
2016-11-01,1.265774099752983,1.0645960893410071,-0.0001
2016-11-02,1.2581555756649143,1.0581884286436591,-0.006018865522335659
2016-11-03,1.252396979404306,1.053345084906152,-0.004577014458299389
2016-11-04,1.2510174456936316,1.0521848097877209,-0.0011015147220575505
2016-11-07,1.2784858732453446,1.0753927134615846,0.021956870103024818
2016-11-08,1.2784858732453446,1.080236590822479,0.0
2016-11-09,1.2784858732453446,1.0916888602115735,0.0
2016-11-10,1.2784858732453446,1.094413363352614,0.0
2016-11-11,1.2784858732453446,1.091891014538125,-0.0
2016-11-14,1.2784858732453446,1.092748458384269,0.0
2016-11-15,1.2784858732453446,1.101275226489777,0.0
2016-11-16,1.2784858732453446,1.0992061907427908,-0.0
2016-11-17,1.2784858732453446,1.1048569956024992,0.0
