Date,equity,benchmark_equity,portfolio_returns
2005-01-03,,1.0,
2005-01-04,1.0,0.9847761296144686,0.0
2005-01-05,1.0,0.9783312698699801,0.0
2005-01-06,1.0,0.9784067570265249,0.0
2005-01-07,1.0,0.9802567697640826,0.0
2005-01-10,1.0,0.9823199235989423,0.0
2005-01-11,1.0,0.9754931460286145,0.0
2005-01-12,1.0,0.9811827071666951,0.0
2005-01-13,1.0,0.9707664794509798,0.0
2005-01-14,1.0,0.9779151507267905,0.0
2005-01-18,1.0,0.986691340259106,0.0
2005-01-19,1.0,0.9733753102921058,0.0
2005-01-20,1.0,0.9610810048734402,0.0
2005-01-21,1.0,0.9542769238373511,0.0
2005-01-24,1.0,0.9466402565871778,0.0
2005-01-25,1.0,0.9503129790655936,0.0
2005-01-26,1.0,0.9574309464125499,0.0
2005-01-27,1.0,0.9576033254673327,0.0
2005-01-28,1.0,0.955280035442234,0.0
2005-01-31,1.0,0.9644595814107627,0.0
2005-02-01,1.0,0.9690673050010395,0.0
2005-02-02,1.0,0.9713088532592208,0.0
2005-02-03,1.0,0.9644902073797732,0.0
2005-02-04,1.0,0.9774270691412044,0.0
2005-02-07,1.0,0.9757411003855423,0.0
2005-02-08,1.0,0.9772162668107487,0.0
2005-02-09,1.0,0.9654016837850697,0.0
2005-02-10,1.0,0.9676619241859603,0.0
2005-02-11,1.0,0.9789868109870771,0.0
2005-02-14,1.0,0.9808289349019964,0.0
2005-02-15,1.0,0.9858955630718891,0.0
2005-02-16,1.0,0.9844101369469811,0.0
2005-02-17,1.0,0.9738216866132683,0.0
2005-02-18,1.0,0.9729099675929294,0.0
2005-02-22,1.0,0.9596858269794163,0.0
2005-02-23,1.0,0.9637754847371521,0.0
2005-02-24,1.0,0.9730937190865802,0.0
2005-02-25,1.0,0.9806405262341067,0.0
2005-02-28,1.0,0.9721963668587384,0.0
2005-03-01,1.0,0.9799691482156222,0.0
2005-03-02,1.0,0.9794662977398543,0.0
2005-03-03,1.0,0.9756314926453348,0.0
2005-03-04,1.0,0.9845851121515055,0.0
2005-03-07,1.0,0.9919114581802028,0.0
2005-03-08,1.0,0.9851016815838141,0.0
2005-03-09,1.0,0.9781875523669636,0.0
2005-03-10,1.0,0.9786282810845328,0.0
2005-03-11,1.0,0.9706333379408787,0.0
2005-03-14,1.0,0.9758766429432022,0.0
2005-03-15,1.0,0.9679282331416509,0.0
2005-03-16,0.99975,0.9583316440928574,-0.00025
2005-03-17,1.000757203200443,0.9604748579236059,0.001007455064208962
2005-03-18,0.9992715684866809,0.9564325389403312,-0.0014845106375563355
2005-03-21,0.9974169950137333,0.9555745327600507,-0.0018559253874862458
2005-03-22,0.992349645250434,0.9448418883191958,-0.005080472649485579
2005-03-23,0.9927740208794829,0.9469458049720918,0.0004276472824673583
2005-03-24,0.9933679685149146,0.9476429593258394,0.0005982707272149668
2005-03-28,0.9940888946174787,0.9492451720590032,0.0007257392279740316
2005-03-29,0.9907840239646442,0.9423019252045454,-0.003324522254225859
2005-03-30,0.9977985086175714,0.9578603474696135,0.007079731286803059
2005-03-31,0.9968697447584102,0.9548821969185303,-0.0009308130360387024
2005-04-01,0.9946303206949012,0.9479068372127104,-0.0022464560443166692
2005-04-04,0.9952283838800731,0.9521178415692249,0.0006012919300047717
2005-04-05,0.9952283838800731,0.9556898650868796,0.0
2005-04-06,0.9952283838800731,0.9565636142091098,0.0
2005-04-07,0.9952283838800731,0.9649100736427615,0.0
2005-04-08,0.9952283838800731,0.9559748589988258,0.0
2005-04-11,0.9952283838800731,0.9542517508474662,0.0
2005-04-12,0.9952283838800731,0.9590707292347851,0.0
2005-04-13,0.9952283838800731,0.9455665843633574,0.0
2005-04-14,0.9952283838800731,0.9327132470365811,0.0
2005-04-15,0.9952283838800731,0.9155616261430066,0.0
2005-04-18,0.9952283838800731,0.9170969185071598,0.0
2005-04-19,0.9952283838800731,0.9239083120728326,0.0
2005-04-20,0.9952283838800731,0.9136350765119093,0.0
2005-04-21,0.9952283838800731,0.9346181504496899,0.0
2005-04-22,0.9952283838800731,0.9258926618871393,0.0
2005-04-25,0.9952283838800731,0.9327629040603139,0.0
2005-04-26,0.9952283838800731,0.9238826190091306,0.0
2005-04-27,0.9952283838800731,0.9263461234900502,0.0
2005-04-28,0.9952283838800731,0.915920366738657,0.0
2005-04-29,0.9952283838800731,0.9251671750853883,0.0
2005-05-02,0.9952283838800731,0.9296161731522894,0.0
2005-05-03,0.9952283838800731,0.9327970814115857,0.0
2005-05-04,0.9952283838800731,0.9420781802532231,0.0
2005-05-05,0.9952283838800731,0.9423136457787668,0.0
2005-05-06,0.9952283838800731,0.9421468870028076,0.0
2005-05-09,0.9952283838800731,0.9473168745606336,0.0
2005-05-10,0.9952283838800731,0.9389942881389733,0.0
2005-05-11,0.9952283838800731,0.94393403621436,0.0
2005-05-12,0.9952283838800731,0.9374281446086952,0.0
2005-05-13,0.9952283838800731,0.9415975073886962,0.0
2005-05-16,0.9952283838800731,0.9491088948349433,0.0
2005-05-17,0.9952283838800731,0.9551405385731232,0.0
2005-05-18,0.9952283838800731,0.96656113594759,0.0
2005-05-19,0.9952283838800731,0.9726226454342769,0.0
2005-05-20,0.9952283838800731,0.9738744730445121,0.0
2005-05-23,0.9952283838800731,0.9790291005147497,0.0
2005-05-24,0.9947307696881331,0.9794366817471492,-0.0005
2005-05-25,0.9922604176482969,0.9770043116241227,-0.002483437845811065
2005-05-26,0.9999056879125373,0.984532035071358,0.007704902995485985
2005-05-27,1.0010004490936288,0.9856099641866402,0.0010948644400423646
2005-05-31,0.9960927341579074,0.9807777058730556,-0.004902809923976736
2005-06-01,1.0043989372708206,0.9889562002584059,0.008338784962562018
2005-06-02,1.009014699433717,0.9935009946030894,0.004595546641495307
2005-06-03,0.9991584352370618,0.9837962714826597,-0.009768206748808295
2005-06-06,0.9988322458972663,0.9834750973375281,-0.0003264640804619967
2005-06-07,0.9950129075095054,0.9797144816704861,-0.003823803650161328
2005-06-08,0.9930482924850362,0.9777800728041756,-0.0019744618483257814
2005-06-09,0.9985690046614674,0.9832159034628171,0.005559359215668969
2005-06-10,0.9921462442505149,0.9768918936540801,-0.0064319645222012944
2005-06-13,0.9960923393271017,0.9807773171128142,0.00397733207120865
2005-06-14,0.9952687013412786,0.979966342645775,-0.0008268691097247372
2005-06-15,0.9978050863593574,0.9824637304832087,0.00254844246047381
2005-06-16,1.0017288576339713,0.9863271733707225,0.003932402558630477
2005-06-17,1.0036505903071458,0.988219359206302,0.0019184160050189636
2005-06-20,1.0038160151338893,0.9883822406093122,0.0001648231250409582
2005-06-21,1.003840518027111,0.9884063667680294,2.4409745264464267e-05
2005-06-22,1.003723185533231,0.9882908382733161,-0.00011688360030598366
2005-06-23,0.9910892439944169,0.9758511448856841,-0.01258707751390864
2005-06-24,0.9818845745309881,0.966787998162409,-0.009287427463475273
2005-06-27,0.9803285845547931,0.9652559316922081,-0.0015846974446444007
2005-06-28,0.9891043136514259,0.9738967330509645,0.008951824148449417
2005-06-29,0.9867219069553804,0.9715509561030184,-0.002408650597478912
2005-06-30,0.9801864796796074,0.9651160116941009,-0.006623373039257474
2005-07-01,0.9809595395798015,0.9658771857187823,0.0007886865573240587
2005-07-05,0.9899728998930691,0.9747519646897657,0.009188309965494135
2005-07-06,0.9834228652756968,0.9683026375286289,-0.0066163776989044965
2005-07-07,0.9870879601609742,0.9719113812029097,0.0037268758076413055
2005-07-08,1.0021804856448184,0.9867718575544305,0.015289949926430846
2005-07-11,1.00938464915255,0.9938652563069279,0.007188489110418361
2005-07-12,1.0130923516564336,0.9975159525032946,0.003673230524158133
2005-07-13,1.0149872174923067,0.9993816845819609,0.0018703781869192637
2005-07-14,1.0220003104440016,1.0062869505078818,0.00690953819992135
2005-07-15,1.023290819851742,1.0075576182006858,0.0012627289782131679
2005-07-18,1.0191445348450954,1.003475082752666,-0.004051912639309485
2005-07-19,1.0278558005673004,1.0120524118680096,0.008547625409706106
2005-07-20,1.033283184650463,1.01739634936242,0.005280297178035243
2005-07-21,1.030400732324788,1.0145582150378543,-0.0027896053748810434
2005-07-22,1.0331905971377178,1.0173051853922104,0.0027075532124626878
2005-07-25,1.0297613675393595,1.013928680551792,-0.003319067757544758
2005-07-26,1.0323547601740555,1.0164821995078712,0.0025184404042005726
2005-07-27,1.0381662479745604,1.0222043350854457,0.005629351483326328
2005-07-28,1.0439202692329386,1.027869887674892,0.005542485386713425
2005-07-29,1.0361263276138026,1.020195778710141,-0.007466031505320547
2005-08-01,1.0366661451640542,1.0207272965100107,0.0005209958823214067
2005-08-02,1.0453891454905417,1.0293161798088883,0.008414474001277594
2005-08-03,1.0465147105799721,1.030424439219249,0.0010766948310929614
2005-08-04,1.0372254312028348,1.021277983468395,-0.00887639636903842
2005-08-05,1.0312202536506083,1.0153651361389622,-0.005789655143012162
2005-08-08,1.0264677794424726,1.0106857317108024,-0.004608592772796516
2005-08-09,1.0329694176559518,1.017087406567736,0.006333991522861626
2005-08-10,1.0282669378726446,1.0124572278949786,-0.004552390131721651
2005-08-11,1.0345161536703344,1.0186103613567394,0.006077425586218599
2005-08-12,1.0284553192395098,1.0126427128789441,-0.005858617489269136
2005-08-15,1.0347787327292546,1.0188689032356097,0.0061484571779166775
2005-08-16,1.0196574517356507,1.0039801134932507,-0.014613057376740957
2005-08-17,1.0226371596487245,1.0069140080905512,0.002922263656291224
2005-08-18,1.0199758524978002,1.0042936188109188,-0.0026023962906240317
2005-08-19,1.0208814603328926,1.0051853028323603,0.000887871838215204
2005-08-22,1.0211447596746515,1.0054445539196464,0.0002579137265095177
2005-08-23,1.0187398289238598,1.0030765992266137,-0.00235513204960075
2005-08-24,1.0111733814296582,0.995626486641217,-0.0074272618772492915
2005-08-25,1.014191410025985,0.9985981127373224,0.002984679632349274
2005-08-26,1.0090216166612664,0.993507805477554,-0.005097453314642231
2005-08-29,1.0168422379449549,1.0012081839042697,0.007750697462325817
2005-08-30,1.0123318507870196,0.996767144413003,-0.004435680373634843
2005-08-31,1.0234475958731901,1.007711983774672,0.01098033720615299
2005-09-01,1.0222843619133741,1.006566634656684,-0.0011365838021472063
2005-09-02,1.0193965277471981,1.0037232012379689,-0.0028248834412089585
2005-09-06,1.0328514611461048,1.016971263651365,0.013198920177451612
2005-09-07,1.0346467596013482,1.0187389592081242,0.0017381961712590321
2005-09-08,1.0325453778598108,1.0169245711668955,-0.002031013698189227
2005-09-09,1.035427897083189,1.0242923223456306,0.0027916634805463802
2005-09-12,1.0368649516936326,1.024686441320282,0.0013878847715923515
2005-09-13,1.0353011726011438,1.0205542549018256,-0.0015081801057450215
2005-09-14,1.0353011726011438,1.0129030196130764,0.0
2005-09-15,1.0353011726011438,1.0123976291943095,0.0
2005-09-16,1.0353011726011438,1.0190999385324861,0.0
2005-09-19,1.0353011726011438,1.0133989787675768,0.0
2005-09-20,1.0353011726011438,1.0070438777477402,0.0
2005-09-21,1.0353011726011438,0.9967792804106168,0.0
2005-09-22,1.0353011726011438,1.0003637915738302,0.0
2005-09-23,1.0353011726011438,1.0022001477485531,0.0
2005-09-26,1.0353011726011438,1.0029068466163764,0.0
2005-09-27,1.0353011726011438,1.0016188000445632,0.0
2005-09-28,1.0350423473079935,1.002242819020261,-0.00025
2005-09-29,1.039253518872992,1.0130572271102873,0.004068598329286965
2005-09-30,1.0408630024358347,1.0179858380593856,0.0015486919539979827
2005-10-03,1.0390018539714656,1.0174555710464004,-0.0017880820626862137
2005-10-04,1.0331545790073202,1.008385977126071,-0.0056277810687197505
2005-10-05,1.0261203647991524,0.9948446049494452,-0.006808481858471188
2005-10-06,1.0261203647991524,0.9865117168777988,0.0
2005-10-07,1.0261203647991524,0.9893688994598299,0.0
2005-10-10,1.0261203647991524,0.9824821740736135,0.0
2005-10-11,1.0261203647991524,0.979330446666084,0.0
2005-10-12,1.0261203647991524,0.9696772555135053,0.0
2005-10-13,1.0261203647991524,0.9731387073926552,0.0
2005-10-14,1.0261203647991524,0.9818829250081202,0.0
2005-10-17,1.0261203647991524,0.9852512447743281,0.0
2005-10-18,1.0261203647991524,0.9764323041307478,0.0
2005-10-19,1.0261203647991524,0.9943412018144557,0.0
2005-10-20,1.0261203647991524,0.9809549899851538,0.0
2005-10-21,1.0261203647991524,0.985945055325352,0.0
2005-10-24,1.0261203647991524,1.0013823474162715,0.0
2005-10-25,1.0261203647991524,0.9984627378114429,0.0
2005-10-26,1.0261203647991524,0.9944438137063532,0.0
2005-10-27,1.0261203647991524,0.9791608824652642,0.0
2005-10-28,1.0261203647991524,0.9899409983998172,0.0
2005-10-31,1.0261203647991524,0.998408947458457,0.0
2005-11-01,1.0261203647991524,0.9995195044091478,0.0
2005-11-02,1.0261203647991524,1.0113080644042436,0.0
2005-11-03,1.0261203647991524,1.02104911250285,0.0
2005-11-04,1.0261203647991524,1.0221705913231938,0.0
2005-11-07,1.0261203647991524,1.0233106797272398,0.0
2005-11-08,1.0261203647991524,1.0234377380917614,0.0
2005-11-09,1.0261203647991524,1.0243630750487527,0.0
2005-11-10,1.0258638347079525,1.0339500146293088,-0.00025
2005-11-11,1.0272534735623196,1.037111179842965,0.0013546036104906678
2005-11-14,1.0272534735623196,1.036817760282061,0.0
2005-11-15,1.024856436030364,1.0325127467584643,-0.0023334431020643476
2005-11-16,1.027761737443449,1.0367447629334714,0.0028348374571740276
2005-11-17,1.03935357653077,1.0484379190694857,0.011278722163909016
2005-11-18,1.0431579852526842,1.0522755797595151,0.003660360446935629
2005-11-21,1.0470417123820768,1.056193252129841,0.003723047883731345
2005-11-22,1.0511804810987022,1.0603681952471316,0.003952821236901327
2005-11-23,1.0554779744014013,1.0647032502632852,0.00408825447196981
2005-11-25,1.0570301807162643,1.0662690234471843,0.0014706193331447404
2005-11-28,1.0488725567809105,1.05804009879973,-0.0077174938655262815
2005-11-29,1.045765989801597,1.054906379252516,-0.0029618154839018973
2005-11-30,1.0416810330406232,1.0507857184276794,-0.003906186279541035
2005-12-01,1.0567219822822556,1.0659581312425401,0.014439112131790055
2005-12-02,1.0586470666255439,1.067900041549567,0.0018217510145198679
2005-12-05,1.053623438854197,1.062832505375447,-0.0047453281926713164
2005-12-06,1.056387093573118,1.0656203154796888,0.0026230004164736753
2005-12-07,1.0522973275249758,1.0614948033326987,-0.00387146536816263
2005-12-08,1.0481927435276948,1.0573543437221016,-0.0039005933873605403
2005-12-09,1.0515831648536902,1.060774398610122,0.003234539970754735
2005-12-12,1.0539730822268865,1.0631852047631787,0.0022726850838552526
2005-12-13,1.0596966444487934,1.0689587930791304,0.005430463375605266
2005-12-14,1.060012776523045,1.0692776882670276,0.0002983231813628584
2005-12-15,1.059364306203751,1.068623550072393,-0.0006117570784579529
2005-12-16,1.0540032141419522,1.0632156000425546,-0.0050606689600581345
2005-12-19,1.042927140440575,1.0520427172766211,-0.010508576779240553
2005-12-20,1.0438075550070331,1.0529308269986821,0.0008441764839738353
2005-12-21,1.0469306873864483,1.0560812567338471,0.0029920576493568385
2005-12-22,1.05310874038119,1.0623133082435252,0.0059011098529976325
2005-12-23,1.0533999047658062,1.0626070175147562,0.00027648083569287163
2005-12-27,1.0434594572706575,1.052579686756709,-0.009436537301907966
2005-12-28,1.0439882666641087,1.0531131181438458,0.0005067848010446019
2005-12-29,1.0382254721181665,1.047299954598539,-0.005519980185559326
2005-12-30,1.031453546300475,1.040468839593295,-0.006522596487519794
2006-01-03,1.052011040116466,1.0612060136641857,0.019930605590261163
2006-01-04,1.0599769912982335,1.069241590265845,0.007572117475958873
2006-01-05,1.0625951545991477,1.071882637302174,0.002470018993249612
2006-01-06,1.07664913345887,1.0860594532414778,0.013226089728429202
2006-01-09,1.0801765431078167,1.0896176937820952,0.0032762852254516472
2006-01-10,1.081099346974934,1.0905485633033019,0.0008543083748719926
2006-01-11,1.0869791844254841,1.0964797927523777,0.005438757748770007
2006-01-12,1.0821943579719924,1.0916531451097609,-0.004401948558031277
2006-01-13,1.0814384104015549,1.0908905902722428,-0.0006985321674142786
2006-01-17,1.0764452306163395,1.0858537682111449,-0.0046171651914614364
2006-01-18,1.068129793062166,1.0774656505942795,-0.007724905380845248
2006-01-19,1.0740996205390734,1.0834876566165075,0.005589046870224212
2006-01-20,1.0482642519455787,1.0574264771505466,-0.02405304694226429
2006-01-23,1.0502641211147543,1.059443825931065,0.001907791060759556
2006-01-24,1.0530947605620413,1.0622992062354804,0.0026951691392470556
2006-01-25,1.0512657458601324,1.0604542052547579,-0.0017367997357927156
2006-01-26,1.0578646941714167,1.0671108308649024,0.006277145752414115
2006-01-27,1.069894272270566,1.0792455520169226,0.011371565915215043
2006-01-30,1.0704944668087828,1.0798509924819328,0.0005609849064272532
2006-01-31,1.0641668491409275,1.0734680690474485,-0.005910929821728361
2006-02-01,1.0697811644397197,1.079131455580945,0.005275784810741535
2006-02-02,1.0544364787051166,1.0636526515015268,-0.014343761364166152
2006-02-03,1.045328968477497,1.0544655381970998,-0.008637324686266601
2006-02-06,1.0452902107177158,1.0544264416798699,-3.70770933839637e-05
2006-02-07,1.0383615670630666,1.0474372390646238,-0.006628440201206731
2006-02-08,1.0490836475294774,1.0582530345611108,0.010325960442408522
2006-02-09,1.0432363472930395,1.052354626713679,-0.0055737216476568485
2006-02-10,1.047128071097631,1.0565434543098415,0.003730433486802437
2006-02-13,1.0461771920652823,1.049522440018614,-0.0009080828397160512
2006-02-14,1.0517219084741507,1.0603985277777725,0.005299978293277885
2006-02-15,1.0535744317776523,1.065636762689593,0.0017614193339277051
2006-02-16,1.0575192497004893,1.074545943201073,0.0037442232877470394
2006-02-17,1.0560862776467903,1.068821421804506,-0.0013550316498774917
2006-02-21,1.0547745653127618,1.0615286176849321,-0.0012420503530745086
2006-02-22,1.0579760200014952,1.0713936222252276,0.003035202776039525
2006-02-23,1.0571985202163177,1.0691777905158666,-0.0007348935802689027
2006-02-24,1.0585499084369538,1.0719738199958546,0.0012782729021979522
2006-02-27,1.0587545379932948,1.078156600801838,0.00019331120309962202
2006-02-28,1.0537249398565482,1.0650234216609091,-0.0047504855528452405
2006-03-01,1.0584086951919998,1.0770135071226823,0.0044449506301798
2006-03-02,1.05836783400757,1.0773594543238822,-3.860624408641433e-05
2006-03-03,1.0559133710726463,1.071759498742798,-0.002319101975755966
2006-03-06,1.0534941474320514,1.0646498958639907,-0.0022911194297476345
2006-03-07,1.0526721542280602,1.0607102731351727,-0.0007802541722656819
2006-03-08,1.0537828320203828,1.062089129258694,0.001055103232152077
2006-03-09,1.050249191856642,1.0539798013441113,-0.003353290693648925
2006-03-10,1.055237452283016,1.0595060827896527,0.004749597014738649
2006-03-13,1.0562221953011766,1.0620617134622954,0.000933195667032316
2006-03-14,1.061756125175771,1.0766336328416883,0.005239361470733339
2006-03-15,1.0641215107496313,1.0835865598299563,0.0022278049711921266
2006-03-16,1.065219999712987,1.0801597885511656,0.001032296549086431
2006-03-17,1.0656651157559218,1.082035230687216,0.00041786301708079954
2006-03-20,1.0648086530253524,1.0824706364129129,-0.0008036884363638586
2006-03-21,1.0614606565165774,1.0733357340366985,-0.0031442236116908107
2006-03-22,1.064696152582037,1.0779128984050277,0.003048154489378563
2006-03-23,1.0635936749051498,1.0752272834598993,-0.0010354857338533696
2006-03-24,1.0640024833124797,1.0783881166072693,0.0003843652110534501
2006-03-27,1.0632261887635237,1.077731896166737,-0.0007295984371571973
2006-03-28,1.0599551259283402,1.0721986960870824,-0.003076544642854895
2006-03-29,1.0632773901018202,1.085723726127886,0.0031343441738349576
2006-03-30,1.0623369844479158,1.0864467434955312,-0.0008844405633550712
2006-03-31,1.0624596670994497,1.0850220479051111,0.00011548374322822852
2006-04-03,1.061784933296833,1.085251294347969,-0.000635067686342222
2006-04-04,1.0680901737262425,1.0916958860186619,0.005938340460183267
